,BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,Entrance,lng,lat,Entrance_Type,All_Election_Districts
1425,STATEN IS,A,Cichon Post,S0017,100 Innis Street Staten Island 10302,-74.1443,40.634217,Handicap,"[24, 25, 22]"
1426,MANHATTAN,A,PS 290 (Manh New School),M0171,311 East 82 Street New York 10028,-73.952846,40.775079,Voter,"[57, 61, 62, 54, 59, 75, 63, 53, 56, 52, 89, 48, 60, 99, 99]"
1427,MANHATTAN,A,PS 290 (Manh New School),M0171,East 82nd Street (To the RIGHT of Main Entrance) New York 10028,-73.96,40.78,Handicap,"[57, 61, 62, 54, 59, 75, 63, 53, 56, 52, 89, 48, 60, 99, 99]"
1428,BROOKLYN,A,PS 28,B0010,1001 Herkimer Street Brooklyn 11233,-73.920219,40.678161,Voter,"[62, 20, 23, 30, 22]"
1429,BROOKLYN,A,PS 28,B0010,Howard Ave through the school yard Brooklyn 11233,-73.93,40.68,Handicap,"[62, 20, 23, 30, 22]"
1430,BROOKLYN,A,PS 156 IS,10967,104 Sutter Avenue Brooklyn 11212,-73.918239,40.665843,Voter,"[92, 93, 80, 91, 90, 97]"
1431,BROOKLYN,A,PS 156 IS,10967,Enter on right side of main entrance through school yard Brooklyn 11212,-73.91,40.66,Handicap,"[92, 93, 80, 91, 90, 97]"
1432,QUEENS,A,IS 78 - Middle School,11668,46-08 5 Street Long Island City 11101,-73.955244,40.747144,Voter,"[75, 19]"
1433,QUEENS,A,IS 78 - Middle School,11668,46-08 5 Street Long Island City 11101,-73.955244,40.747144,Handicap,"[75, 19]"
1434,BROOKLYN,A,Boys and Girls High School,11477,1700 Fulton Street Brooklyn 11213,-73.931392,40.67911,Voter,"[51, 60]"
1435,BROOKLYN,A,Boys and Girls High School,11477,Left side of main entrance Brooklyn 11213,-68.5691,44.2661,Handicap,"[51, 60]"
1436,QUEENS,A,IS 25-Adrien Block,Q0151,34-65 192 Street Flushing 11358,-73.789885,40.765169,Voter,"[64, 58, 61, 63, 62]"
1437,QUEENS,A,IS 25-Adrien Block,Q0151,Rear Path on 35th Ave between School & Athletic Field Flushing 11358,-73.795557,40.761575,Handicap,"[64, 58, 61, 63, 62]"
1438,BRONX,A,PS 55 Benjamin Franklin,X0157,450 St Pauls Place Bronx 10456,-73.904559,40.836134,Voter,"[86, 31, 32, 37, 36, 82, 35, 33]"
1439,BRONX,A,PS 55 Benjamin Franklin,X0157,Rear school entrance thru playground gate on 170 St Bronx 10456,-84.2539813003493,49.4515636581,Handicap,"[86, 31, 32, 37, 36, 82, 35, 33]"
1440,BRONX,A,1720 Mayflower Terrace,X0057,1720 Mayflower Avenue Bronx 10461,-73.834212,40.846456,Voter,"[36, 50]"
1441,BRONX,A,1720 Mayflower Terrace,X0057,1720 Mayflower Avenue Bronx 10461,-73.834212,40.846456,Handicap,"[36, 50]"
1442,MANHATTAN,A,PS 111,M0231,440 West 53 Street New York 10019,-73.989356,40.766005,Voter,"[7, 15, 10, 6, 93, 12, 9, 85, 8, 13, 16, 14]"
1443,MANHATTAN,A,PS 111,M0231,West 52nd Street New York 10019,-73.9861856,40.7638749,Handicap,"[7, 15, 10, 6, 93, 12, 9, 85, 8, 13, 16, 14]"
1444,BRONX,A,Schervier Nursing Care Center,11599,2975 Independence Avenue Bronx 10463,-73.91872,40.883172,Voter,"[80, 83, 84]"
1445,BRONX,A,Schervier Nursing Care Center,11599,2975 Independence Avenue Bronx 10463,-73.91872,40.883172,Handicap,"[80, 83, 84]"
1446,QUEENS,A,PS 182 Samantha Smith,11688,153-27 88 Avenue Jamaica 11432,-73.803196,40.70661,Voter,"[5, 1, 2, 8, 7, 80]"
1447,QUEENS,A,PS 182 Samantha Smith,11688,153-27 88 Avenue Jamaica 11432,-73.803196,40.70661,Handicap,"[5, 1, 2, 8, 7, 80]"
1448,BRONX,A,PS 63 Author's Academy,X0026,1260 Franklin Avenue Bronx 10456,-73.902272,40.831071,Voter,"[85, 34, 42, 40]"
1449,BRONX,A,PS 63 Author's Academy,X0026,Thru School Yard entrance on Boston Road Bronx 10456,-73.91,40.82,Handicap,"[85, 34, 42, 40]"
1450,BROOKLYN,A,Midwood Public Library,11250,975 East 16th Street Brooklyn 11230,-73.9604,40.625907,Voter,"[36, 62]"
1451,BROOKLYN,A,Midwood Public Library,11250,975 East 16th Street Brooklyn 11230,-73.9604,40.625907,Handicap,"[36, 62]"
1452,BROOKLYN,A,Kings Bay YM-YWHA,10319,3495 Nostrand Avenue Brooklyn 11229,-73.94133,40.598723,Voter,"[60, 62, 84, 42, 61]"
1453,BROOKLYN,A,Kings Bay YM-YWHA,10319,3495 Nostrand Avenue Brooklyn 11229,-73.94133,40.598723,Handicap,"[60, 62, 84, 42, 61]"
1454,MANHATTAN,A,School Of Co-op Education,10744,321 East 96 Street New York 10128,-73.944923,40.783523,Voter,"[6, 19, 16, 3]"
1455,MANHATTAN,A,School Of Co-op Education,10744,321 East 96 Street New York 10128,-73.944923,40.783523,Handicap,"[6, 19, 16, 3]"
1456,MANHATTAN,A,Theater For New City,10410,155 1 Avenue New York 10003,-73.984799,40.728615,Voter,"[34, 23, 33, 32, 33]"
1457,MANHATTAN,A,Theater For New City,10410,155 1 Avenue New York 10003,-73.984799,40.728615,Handicap,"[34, 23, 33, 32, 33]"
1458,MANHATTAN,A,PS 173,M0169,306 Ft Washington Avenue New York 10033,-73.940133,40.845594,Voter,"[78, 8, 70, 10, 69, 66, 65, 63, 67, 12, 64, 77, 98, 99]"
1459,MANHATTAN,A,PS 173,M0169,West 174th Street New York 10033,-73.9368029,40.8445747,Handicap,"[78, 8, 70, 10, 69, 66, 65, 63, 67, 12, 64, 77, 98, 99]"
1460,MANHATTAN,A,PS 189,M0145,2580 Amsterdam Avenue New York 10040,-73.92756,40.853098,Voter,"[23, 29, 28, 89]"
1461,MANHATTAN,A,PS 189,M0145,West 189 Street New York 10040,-73.9307046,40.8544582,Handicap,"[23, 29, 28, 89]"
1462,MANHATTAN,A,PS 63,M0023,121 East 3 Street New York 10009,-73.9862,40.724144,Voter,"[78, 79, 18, 100]"
1463,MANHATTAN,A,PS 63,M0023,121 East 3 Street New York 10009,-73.9862,40.724144,Handicap,"[78, 79, 18, 100]"
1464,QUEENS,A,PS 150-Queens,Q0168,40-01 43 Avenue Sunnyside 11104,-73.923378,40.745689,Voter,"[33, 65, 31, 32]"
1465,QUEENS,A,PS 150-Queens,Q0168,Side Entrance on 40th Street near 43rd Avenue Sunnyside 11104,-73.92477,40.7419656,Handicap,"[33, 65, 31, 32]"
1466,BROOKLYN,A,Cortelyou  Public Library,11249,1305 Cortelyou Road Brooklyn 11226,-73.965895,40.640703,Voter,[38]
1467,BROOKLYN,A,Cortelyou  Public Library,11249,1305 Cortelyou Road Brooklyn 11226,-73.965895,40.640703,Handicap,[38]
1468,BROOKLYN,A,PS 81,B0376,990 Dekalb Avenue Brooklyn 11221,-73.935299,40.6931,Voter,"[19, 11, 12, 18, 17, 16]"
1469,BROOKLYN,A,PS 81,B0376,990 Dekalb Avenue Brooklyn 11221,-73.935299,40.6931,Handicap,"[19, 11, 12, 18, 17, 16]"
1470,QUEENS,A,PS 52-Queens,Q0087,178-37 146 Terrace Jamaica 11434,-73.766923,40.661251,Voter,"[33, 37, 35, 36, 34]"
1471,QUEENS,A,PS 52-Queens,Q0087,178-37 146 Terrace (LEFT of Main Entrance) Jamaica 11434,-73.766923,40.661251,Handicap,"[33, 37, 35, 36, 34]"
1472,BROOKLYN,A,Kings Highway Public Library,11409,2115 Ocean Avenue Brooklyn 11229,-73.953251,40.61028,Voter,[6]
1473,BROOKLYN,A,Kings Highway Public Library,11409,2115 Ocean Avenue Brooklyn 11229,-73.953251,40.61028,Handicap,[6]
1474,BROOKLYN,A,Rheingold Gardens,10964,555 Bushwick Avenue Brooklyn 11206,-73.935332,40.699173,Voter,"[14, 45]"
1475,BROOKLYN,A,Rheingold Gardens,10964,555 Bushwick Avenue Brooklyn 11206,-73.935332,40.699173,Handicap,"[14, 45]"
1476,BRONX,A,Ft. Independence Community Center,X0130,3350 Bailey Avenue Bronx 10463,-73.9004,40.879846,Voter,"[16, 103, 102, 38, 10, 37]"
1477,BRONX,A,Ft. Independence Community Center,X0130,Entrance on right side of Building via Driveway on Bailey Bronx 10463,-73.9,40.88,Handicap,"[16, 103, 102, 38, 10, 37]"
1478,QUEENS,A,PS 223-Lyndon B. Johnson,10221,125-20 Sutphin Boulevard Jamaica 11434,-73.789914,40.674623,Voter,"[49, 55, 54, 51, 53, 52, 50, 39]"
1479,QUEENS,A,PS 223-Lyndon B. Johnson,10221,125-20 Sutphin Boulevard Jamaica 11434,-73.789914,40.674623,Handicap,"[49, 55, 54, 51, 53, 52, 50, 39]"
1480,BRONX,A,PS 28 Mount Hope,X0067,1861 Anthony Avenue Bronx 10457,-73.90355,40.84829,Voter,"[32, 36, 35, 71]"
1481,BRONX,A,PS 28 Mount Hope,X0067,Entrance on Mt. Hope Place Bronx 10457,-73.906744,40.852789,Handicap,"[32, 36, 35, 71]"
1482,BRONX,A,Vladeck Hall,10544,74 Van Cortlandt Park South Bronx 10463,-73.889455,40.884511,Voter,"[14, 15, 34, 33, 36, 35]"
1483,BRONX,A,Vladeck Hall,10544,Entrance on Hillman Avenue Bronx 10463,-73.8905436,40.8835643,Handicap,"[14, 15, 34, 33, 36, 35]"
1484,MANHATTAN,A,Seward Park III,10307,415 Grand Street New York 10002,-73.986454,40.715385,Voter,[53]
1485,MANHATTAN,A,Seward Park III,10307,415 Grand Street New York 10002,-73.986454,40.715385,Handicap,[53]
1486,MANHATTAN,A,PS 206,00025,508 East 120 Street New York 10035,-73.930213,40.797045,Voter,"[92, 93, 78, 77]"
1487,MANHATTAN,A,PS 206,00025,Exterior School Yard Entrance New York 10035,-73.94,40.8,Handicap,"[92, 93, 78, 77]"
1488,BROOKLYN,A,Shorefront YM-YWHA,B0196,3300 Coney Island Avenue Brooklyn 11235,-73.959802,40.575728,Voter,"[74, 63, 73, 46, 45, 67, 80]"
1489,BROOKLYN,A,Shorefront YM-YWHA,B0196,3300 Coney Island Avenue Brooklyn 11235,-73.959802,40.575728,Handicap,"[74, 63, 73, 46, 45, 67, 80]"
1490,QUEENS,A,Aguilar Gardens Community Room,11611,71-50 Parsons Boulevard Fresh Meadows 11365,-73.811216,40.728982,Voter,"[35, 31, 34]"
1491,QUEENS,A,Aguilar Gardens Community Room,11611,71-50 Parsons Boulevard Fresh Meadows 11365,-73.811216,40.728982,Handicap,"[35, 31, 34]"
1492,MANHATTAN,A,1199 Housing III,M0114,2130 1 Avenue New York 10029,-73.937983,40.791893,Voter,"[53, 52]"
1493,MANHATTAN,A,1199 Housing III,M0114,2130 1 Avenue New York 10029,-73.937983,40.791893,Handicap,"[53, 52]"
1494,MANHATTAN,A,Dream Charter School,11642,1991 2 Avenue New York 10029,-73.944301,40.788975,Voter,"[45, 46, 44, 39]"
1495,MANHATTAN,A,Dream Charter School,11642,1991 2 Avenue New York 10029,-73.944301,40.788975,Handicap,"[45, 46, 44, 39]"
1496,MANHATTAN,A,Baruch College Vertical Campus,10932,55 Lexington Avenue New York 10010,-73.983908,40.740426,Voter,"[67, 31, 57, 68, 32, 109]"
1497,MANHATTAN,A,Baruch College Vertical Campus,10932,E. 25th Str (Bet. Lexington and 3rd Aves) New York 10010,-73.99,40.74,Handicap,"[67, 31, 57, 68, 32, 109]"
1498,BRONX,A,IS 174 Archimedes Academy for Mathematics,10616,456 White Plains Road Bronx 10473,-73.856284,40.814694,Voter,"[4, 5, 80, 82, 6]"
1499,BRONX,A,IS 174 Archimedes Academy for Mathematics,10616,456 White Plains Road Bronx 10473,-73.856284,40.814694,Handicap,"[4, 5, 80, 82, 6]"
1500,BROOKLYN,A,Cadman Towers,B0011,101 Clark Street Brooklyn 11201,-73.992127,40.697426,Voter,"[11, 8, 9, 104]"
1501,BROOKLYN,A,Cadman Towers,B0011,101 Clark Street Brooklyn 11201,-73.992127,40.697426,Handicap,"[11, 8, 9, 104]"
1502,MANHATTAN,A,Metro Council on Jewish Poverty,10620,351 East 61 Street New York 10065,-73.961305,40.761235,Voter,"[1, 3, 2]"
1503,MANHATTAN,A,Metro Council on Jewish Poverty,10620,351 East 61 St New York 10065,-73.961305,40.761235,Handicap,"[1, 3, 2]"
1504,MANHATTAN,A,Frank McCourt HS,00012,151 West 84 Street New York 10024,-73.975474,40.786153,Voter,"[90, 2, 3, 4, 1, 5, 10, 7, 6, 11, 9, 72, 115, 83]"
1505,MANHATTAN,A,Frank McCourt HS,00012,W. 85 St (Bet Columbus & Amsterdam Ave) New York 10024,-73.98,40.77,Handicap,"[90, 2, 3, 4, 1, 5, 10, 7, 6, 11, 9, 72, 115, 83]"
1506,MANHATTAN,A,Residential Building,10657,45 Wall Street New York 10005,-74.009795,40.706421,Voter,[2]
1507,MANHATTAN,A,Residential Building,10657,45 Wall Street New York 10005,-74.009795,40.706421,Handicap,[2]
1508,BROOKLYN,A,PS 197,B0076,1599 East 22 Street Brooklyn 11210,-73.951667,40.612565,Voter,"[11, 2, 60, 1, 4, 3]"
1509,BROOKLYN,A,PS 197,B0076,East 23rd Street (School Yard) Brooklyn 11210,-73.95,40.63,Handicap,"[11, 2, 60, 1, 4, 3]"
1510,BROOKLYN,A,PS 331,11471,7002 4 Avenue Brooklyn 11209,-74.024208,40.633472,Voter,"[47, 60, 87, 80, 88]"
1511,BROOKLYN,A,PS 331,11471,7002 4th Avenue Brooklyn 11209,-74.024208,40.633472,Handicap,"[47, 60, 87, 80, 88]"
1512,BROOKLYN,A,Joseph A Miccio Community Center,11440,110 West 9 Street Brooklyn 11231,-74.002269,40.675812,Voter,"[45, 44, 95, 8, 20, 69, 87]"
1513,BROOKLYN,A,Joseph A Miccio Community Center,11440,110 West 9th Street Brooklyn 11231,-74.002269,40.675812,Handicap,"[45, 44, 95, 8, 20, 69, 87]"
1514,STATEN IS,A,PS 44 Thomas C. Brown,S0057,80 Maple Parkway Staten Island 10303,-74.156757,40.631621,Voter,"[26, 27, 41, 32, 31]"
1515,STATEN IS,A,PS 44 Thomas C. Brown,S0057,80 Maple Parkway Staten Island 10303,-74.156757,40.631621,Handicap,"[26, 27, 41, 32, 31]"
1516,,A,Edgewater Volunteer Fire House,X0229,1 Adee Drive Bronx 10465,-73.81152,40.82207,Voter,"[5, 4]"
1517,,A,Edgewater Volunteer Fire House,X0229,Main Fire house entrance Bronx 10465,-73.83,40.83,Handicap,"[5, 4]"
1518,BRONX,A,Antonia Diaz Houses,11114,1454 Shakespeare Avenue Bronx 10452,-73.920063,40.843381,Voter,"[74, 11, 10]"
1519,BRONX,A,Antonia Diaz Houses,11114,1454 Shakespeare Avenue Bronx 10452,-73.920063,40.843381,Handicap,"[74, 11, 10]"
1520,BRONX,A,Hutchinson River Community Center,X0074,1950 Hutchinson River Parkway Bronx 10461,-73.835244,40.851212,Voter,"[55, 52]"
1521,BRONX,A,Hutchinson River Community Center,X0074,Comm. Rm Door via Wilkinson Ave Parking Lot Bronx 10461,-73.8426135,40.8528714,Handicap,"[55, 52]"
1522,MANHATTAN,A,Boricua College,10928,3755 Broadway New York 10032,-73.945699,40.833398,Voter,"[41, 40]"
1523,MANHATTAN,A,Boricua College,10928,3755 Broadway New York 10032,-73.945699,40.833398,Handicap,"[41, 40]"
1524,MANHATTAN,A,East River Housing I,10308,570 Grand Street New York 10002,-73.97895,40.713876,Voter,[47]
1525,MANHATTAN,A,East River Housing I,10308,570 GRAND ST New York 10002,-73.97895,40.713876,Handicap,[47]
1526,MANHATTAN,A,PS 140,M0027,123 Ridge Street New York 10002,-73.983283,40.719128,Voter,"[81, 80, 8, 9, 6]"
1527,MANHATTAN,A,PS 140,M0027,Rivington Street (Through Walkway) New York 10002,-73.9864114,40.7194028,Handicap,"[81, 80, 8, 9, 6]"
1528,BRONX,A,PS 76 The Bennington School,X0207,900 Adee Avenue Bronx 10469,-73.861171,40.868653,Voter,"[92, 52, 53, 26, 55, 27, 57]"
1529,BRONX,A,PS 76 The Bennington School,X0207,School door near Radcliff through gate at Bronxwood Ave Bronx 10469,14.3001435907641,47.6077978292689,Handicap,"[92, 52, 53, 26, 55, 27, 57]"
1530,BROOKLYN,A,Cooper Ctr,B0326,76 Kingsland Avenue Brooklyn 11211,-73.940201,40.718385,Voter,"[17, 16]"
1531,BROOKLYN,A,Cooper Ctr,B0326,Enter on right side of the main entrance Brooklyn 11211,-73.995752,40.6591058,Handicap,"[17, 16]"
1532,BROOKLYN,A,Achievement First,B0074,158 Richmond Street Brooklyn 11208,-73.877009,40.683428,Voter,"[53, 48, 47]"
1533,BROOKLYN,A,Achievement First,B0074,158 Richmond Street Brooklyn 11208,-73.877009,40.683428,Handicap,"[53, 48, 47]"
1534,BROOKLYN,A,PS 58,B0195,330 Smith Street Brooklyn 11231,-73.995362,40.680354,Voter,"[97, 96, 98, 47]"
1535,BROOKLYN,A,PS 58,B0195,Enter on 1st place Brooklyn 11231,-74.0,40.68,Handicap,"[97, 96, 98, 47]"
1536,BROOKLYN,A,Saratoga Square Sr Ctr,B0369,930 Halsey Street Brooklyn 11233,-73.916865,40.685428,Voter,"[6, 11, 12]"
1537,BROOKLYN,A,Saratoga Square Sr Ctr,B0369,930 Halsey Street Brooklyn 11233,-73.916865,40.685428,Handicap,"[6, 11, 12]"
1538,QUEENS,A,PS 254-Rosa Parks School,10961,84-40 101 Street Richmond Hill 11418,-73.847814,40.69711,Voter,"[47, 50, 79, 9, 1]"
1539,QUEENS,A,PS 254-Rosa Parks School,10961,84-40 101 Street Richmond Hill 11418,-73.847814,40.69711,Handicap,"[47, 50, 79, 9, 1]"
1540,BRONX,A,Olivet Gospel Assembly,10212,3900 Dyre Avenue Bronx 10466,-73.831115,40.889389,Voter,"[114, 112, 26, 117, 118, 69, 70, 107]"
1541,BRONX,A,Olivet Gospel Assembly,10212,3900 Dyre Avenue Bronx 10466,-73.831115,40.889389,Handicap,"[114, 112, 26, 117, 118, 69, 70, 107]"
1542,BROOKLYN,A,Barzola's Palace,10718,3386 Atlantic Avenue Brooklyn 11208,-73.87129,40.681577,Voter,"[4, 6, 51, 3, 65]"
1543,BROOKLYN,A,Barzola's Palace,10718,To right of main entrance on Crescent Street Brooklyn 11208,-84.2539813003493,49.4515636581,Handicap,"[4, 6, 51, 3, 65]"
1544,MANHATTAN,A,Carver Houses,10385,1481 Madison Avenue New York 10029,-73.95129,40.79071,Voter,"[27, 26]"
1545,MANHATTAN,A,Carver Houses,10385,1481 Madison Avenue New York 10029,-73.95129,40.79071,Handicap,"[27, 26]"
1546,BROOKLYN,A,Wayside Comm Center,00045,1630 St Marks Avenue Brooklyn 11233,-73.913219,40.672926,Voter,[35]
1547,BROOKLYN,A,Wayside Comm Center,00045,1630 St Marks Avenue Brooklyn 11233,-73.913219,40.672926,Handicap,[35]
1548,MANHATTAN,A,IS 218,10271,4600 Broadway New York 10040,-73.93013,40.861017,Voter,[42]
1549,MANHATTAN,A,IS 218,10271,West 196 Street (Gated Entrance) New York 10040,-73.93,40.86,Handicap,[42]
1550,BROOKLYN,A,Clara Barton Voc HS,10551,901 Classon Avenue Brooklyn 11225,-73.961874,40.66936,Voter,"[85, 88, 87, 96]"
1551,BROOKLYN,A,Clara Barton Voc HS,10551,Enter on Carroll St. (through parking lot) Brooklyn 11225,-73.96,40.66,Handicap,"[85, 88, 87, 96]"
1552,BROOKLYN,A,PS 131,B0243,4305 Ft Hamilton Parkway Brooklyn 11219,-73.993415,40.640838,Voter,"[9, 5, 11, 1, 13, 19, 85]"
1553,BROOKLYN,A,PS 131,B0243,Enter on 44 Street Brooklyn 11219,-74.01,40.63,Handicap,"[9, 5, 11, 1, 13, 19, 85]"
1554,BRONX,A,"Co-Op City Dreiser Loop Room #2, #4 & #9",11754,177 Dreiser Loop. Bronx 10475,-73.829595,40.876786,Voter,"[96, 90, 98, 91, 88, 92, 95, 100, 97]"
1555,BRONX,A,"Co-Op City Dreiser Loop Room #2, #4 & #9",11754,177 Dreiser Loop. Bronx 10475,-73.829595,40.876786,Handicap,"[96, 90, 98, 91, 88, 92, 95, 100, 97]"
1556,MANHATTAN,A,Renwick Gardens,10553,332 East 29 Street New York 10016,-73.976915,40.740959,Voter,"[69, 78, 70, 81, 77]"
1557,MANHATTAN,A,Renwick Gardens,10553,332 East 29 Street New York 10016,-73.976915,40.740959,Handicap,"[69, 78, 70, 81, 77]"
1558,QUEENS,A,PS 138-Sunrise,Q0130,251-11 Weller Avenue Rosedale 11422,-73.734727,40.659553,Voter,"[49, 46, 47, 48, 44, 78, 83]"
1559,QUEENS,A,PS 138-Sunrise,Q0130,Accessible Entrance on CANEY LANE Rosedale 11422,-73.73,40.67,Handicap,"[49, 46, 47, 48, 44, 78, 83]"
1560,QUEENS,A,PS 22-Thomas Jefferson,Q0063,153-33 Sanford Avenue Flushing 11355,-73.810999,40.761612,Voter,"[53, 27, 26, 56]"
1561,QUEENS,A,PS 22-Thomas Jefferson,Q0063,Rear Entrance through Schoolyard from Barclay Avenue Flushing 11355,-73.8189577,40.7604335,Handicap,"[53, 27, 26, 56]"
1562,BROOKLYN,A,Boulevard Comm Ctr,10068,726 Stanley Avenue Brooklyn 11207,-73.881619,40.660133,Voter,[65]
1563,BROOKLYN,A,Boulevard Comm Ctr,10068,726 Stanley Avenue Brooklyn 11207,-73.881619,40.660133,Handicap,[65]
1564,QUEENS,A,Latimer Gardens Community Center,Q0149,34-30 137 Street Flushing 11354,-73.830208,40.765906,Voter,"[50, 18, 60]"
1565,QUEENS,A,Latimer Gardens Community Center,Q0149,34-30 137 STREET Flushing 11354,-73.830208,40.765906,Handicap,"[50, 18, 60]"
1566,QUEENS,A,PS 207-Rockwood Park,Q0076,159-15 88 Street Howard Beach 11414,-73.8442,40.657983,Voter,"[44, 47, 45, 48, 46, 90]"
1567,QUEENS,A,PS 207-Rockwood Park,Q0076,Entrance on 89th Street through fence Howard Beach 11414,-73.8439188,40.6590775,Handicap,"[44, 47, 45, 48, 46, 90]"
1568,BROOKLYN,A,IS 14,10333,2424 Batchelder Street Brooklyn 11235,-73.937796,40.593484,Voter,"[68, 69, 72, 65, 67]"
1569,BROOKLYN,A,IS 14,10333,In the back of the building on Brown Street Brooklyn 11235,-73.96,40.58,Handicap,"[68, 69, 72, 65, 67]"
1570,BROOKLYN,A,PS 164,B0235,4211 14th Avenue Brooklyn 11219,-73.985967,40.637227,Voter,"[12, 2, 19]"
1571,BROOKLYN,A,PS 164,B0235,43rd Street Brooklyn 11219,-73.9900105,40.639368,Handicap,"[12, 2, 19]"
1572,MANHATTAN,A,Riverbend Housing,M0132,2301 5 Avenue New York 10037,-73.934905,40.815655,Voter,"[54, 53]"
1573,MANHATTAN,A,Riverbend Housing,M0132,Madison Avenue New York 10037,-73.943689,40.801538,Handicap,"[54, 53]"
1574,BROOKLYN,A,Marlboro Comm Ctr,10857,2298 West 8 Street Brooklyn 11223,-73.978681,40.591796,Voter,"[45, 54, 44, 53, 46]"
1575,BROOKLYN,A,Marlboro Comm Ctr,10857,2298 West 8 Street Brooklyn 11223,-73.978681,40.591796,Handicap,"[45, 54, 44, 53, 46]"
1576,BROOKLYN,A,East Midwood Jewish Center,11612,1625 Ocean Avenue Brooklyn 11230,-73.955477,40.622321,Voter,"[63, 57, 61, 64, 56]"
1577,BROOKLYN,A,East Midwood Jewish Center,11612,1625 Ocean Avenue Brooklyn 11230,-73.955477,40.622321,Handicap,"[63, 57, 61, 64, 56]"
1578,MANHATTAN,A,Red Oak Apartments,10710,135 West 106 Street New York 10025,-73.964575,40.800178,Voter,"[8, 74, 75, 69, 104]"
1579,MANHATTAN,A,Red Oak Apartments,10710,135 W 106 Street New York 10025,-73.964575,40.800178,Handicap,"[8, 74, 75, 69, 104]"
1580,BROOKLYN,A,Mapleton Public Library,11269,1702 60 Street Brooklyn 11204,-73.989456,40.623159,Voter,"[28, 29]"
1581,BROOKLYN,A,Mapleton Public Library,11269,1702 60th Street Brooklyn 11204,-73.989456,40.623159,Handicap,"[28, 29]"
1582,MANHATTAN,A,UTACPT,10147,125 West 109 Street New York 10025,-73.96212,40.80155,Voter,"[83, 76]"
1583,MANHATTAN,A,UTACPT,10147,125 West 109 Street New York 10025,-73.96212,40.80155,Handicap,"[83, 76]"
1584,BROOKLYN,A,PS  188,B0197,3314 Neptune Avenue Brooklyn 11224,-74.000531,40.577021,Voter,"[33, 6, 4, 5, 2, 3, 1]"
1585,BROOKLYN,A,PS  188,B0197,Enter on West 35th Street Brooklyn 11224,-73.98,40.58,Handicap,"[33, 6, 4, 5, 2, 3, 1]"
1586,MANHATTAN,A,PS 75,M0289,735 West End Avenue New York 10025,-73.973634,40.795039,Voter,"[103, 24, 26, 23, 48, 22, 45, 25, 46, 113]"
1587,MANHATTAN,A,PS 75,M0289,West 96th Street New York 10025,-73.9699157,40.7936928,Handicap,"[103, 24, 26, 23, 48, 22, 45, 25, 46, 113]"
1588,QUEENS,A,VFW Post 150,10815,51-11 108 Street Corona 11368-3304,-73.854924,40.743622,Voter,[4]
1589,QUEENS,A,VFW Post 150,10815,51-11 108 Street Corona 11368-3304,-73.854924,40.743622,Handicap,[4]
1590,BROOKLYN,A,Christ Church Bay Ridge,11449,7301 Ridge Boulevard Brooklyn 11209,-74.029748,40.633066,Voter,"[79, 77, 75, 78, 93]"
1591,BROOKLYN,A,Christ Church Bay Ridge,11449,Enter on the right side of the main entrance Brooklyn 11209,-74.03,40.62,Handicap,"[79, 77, 75, 78, 93]"
1592,QUEENS,A,Hillcrest Jewish Center,10844,183-02 Union Turnpike Fresh Meadows 11366,-73.78487,40.72767,Voter,"[34, 39, 33, 15]"
1593,QUEENS,A,Hillcrest Jewish Center,10844,Side Entrance on Union Turnpike & 184th Street Fresh Meadows 11366,-73.79,40.73,Handicap,"[34, 39, 33, 15]"
1594,MANHATTAN,A,Charles Hill Tower,M0317,2050 8 Avenue New York 10026,-73.957213,40.801465,Voter,"[82, 3, 2]"
1595,MANHATTAN,A,Charles Hill Tower,M0317,2050 8 Avenue New York 10026,-73.957213,40.801465,Handicap,"[82, 3, 2]"
1596,QUEENS,A,PS 152-Gwendoline N.Alleyne School,Q0148,33-52 62 Street Woodside 11377,-73.900298,40.753256,Voter,"[44, 44, 38, 48, 45, 33, 70, 70]"
1597,QUEENS,A,PS 152-Gwendoline N.Alleyne School,Q0148,School Yard Entrance on 61st Street Woodside 11377,-73.9,40.75,Handicap,"[44, 44, 38, 48, 45, 33, 70, 70]"
1598,BRONX,A,IS 117 Joseph H. Wade,X0068,1865 Morris Avenue Bronx 10453,-73.908568,40.848605,Voter,"[37, 63, 33, 31, 34]"
1599,BRONX,A,IS 117 Joseph H. Wade,X0068,Entrance via School Yard on E.176 St. Bronx 10453,-73.91,40.85,Handicap,"[37, 63, 33, 31, 34]"
